Pais ,Liga ,Temporada ,Fecha,Hora,Local (A),Visitante (A),Goles Local,Goles Visit,Resultado
Mexico,Liga MX,2016/2017,06/11/2016,01:00,Atlas,Club America,1,1,D
Mexico,Liga MX,2016/2017,06/11/2016,01:00,Monterrey,Veracruz,4,0,H
Mexico,Liga MX,2016/2017,06/11/2016,01:06,Club Leon,Guadalajara Chivas,1,1,D
Mexico,Liga MX,2016/2017,06/11/2016,03:00,Necaxa,Puebla,3,1,H
Mexico,Liga MX,2016/2017,06/11/2016,18:00,U.N.A.M.- Pumas,Monarcas,1,1,D
Mexico,Liga MX,2016/2017,07/11/2016,00:00,Santos Laguna,Chiapas,2,0,H
Mexico,Liga MX,2016/2017,19/11/2016,03:00,Veracruz,Club Tijuana,2,1,H
Mexico,Liga MX,2016/2017,19/11/2016,23:00,Chiapas,Atlas,1,0,H
Mexico,Liga MX,2016/2017,19/11/2016,23:00,Cruz Azul,Club Leon,2,3,A
Mexico,Liga MX,2016/2017,20/11/2016,01:00,Monarcas,Monterrey,1,2,A
Mexico,Liga MX,2016/2017,20/11/2016,01:00,U.A.N.L.- Tigres,Queretaro,1,2,A
Mexico,Liga MX,2016/2017,20/11/2016,01:06,Pachuca,Club America,3,3,D
Mexico,Liga MX,2016/2017,20/11/2016,03:00,Guadalajara Chivas,Necaxa,1,1,D
Mexico,Liga MX,2016/2017,20/11/2016,18:00,Toluca,Santos Laguna,1,2,A
Mexico,Liga MX,2016/2017,21/11/2016,00:00,Puebla,U.N.A.M.- Pumas,0,3,A
Mexico,Liga MX,2016/2017,24/11/2016,01:30,Club Leon,Club Tijuana,3,0,H
Mexico,Liga MX,2016/2017,24/11/2016,03:30,U.N.A.M.- Pumas,U.A.N.L.- Tigres,2,2,D
Mexico,Liga MX,2016/2017,25/11/2016,01:30,Necaxa,Pachuca,2,1,H
Mexico,Liga MX,2016/2017,25/11/2016,03:30,Club America,Guadalajara Chivas,1,1,D
Mexico,Liga MX,2016/2017,27/11/2016,01:00,U.A.N.L.- Tigres,U.N.A.M.- Pumas,5,0,H
Mexico,Liga MX,2016/2017,27/11/2016,03:00,Club Tijuana,Club Leon,3,2,H
Mexico,Liga MX,2016/2017,28/11/2016,00:06,Guadalajara Chivas,Club America,0,1,A
Mexico,Liga MX,2016/2017,28/11/2016,02:06,Pachuca,Necaxa,0,0,D
Mexico,Liga MX,2016/2017,01/12/2016,02:36,Club Leon,U.A.N.L.- Tigres,0,1,A
Mexico,Liga MX,2016/2017,02/12/2016,03:00,Necaxa,Club America,1,1,D
Mexico,Liga MX,2016/2017,04/12/2016,01:00,U.A.N.L.- Tigres,Club Leon,2,1,H
Mexico,Liga MX,2016/2017,05/12/2016,02:00,Club America,Necaxa,2,0,H
Mexico,Liga MX,2016/2017,23/12/2016,03:00,Club America,U.A.N.L.- Tigres,1,1,D
Mexico,Liga MX,2016/2017,26/12/2016,00:30,U.A.N.L.- Tigres,Club America,0,0,D
Mexico,Liga MX,2016/2017,07/01/2017,03:00,Veracruz,Queretaro,1,0,H
Mexico,Liga MX,2016/2017,07/01/2017,23:00,Cruz Azul,Necaxa,1,0,H
Mexico,Liga MX,2016/2017,08/01/2017,01:00,Monarcas,Club Tijuana,2,0,H
Mexico,Liga MX,2016/2017,08/01/2017,01:00,U.A.N.L.- Tigres,Santos Laguna,0,0,D
Mexico,Liga MX,2016/2017,08/01/2017,01:06,Club Leon,Pachuca,2,4,A
Mexico,Liga MX,2016/2017,08/01/2017,03:06,Guadalajara Chivas,U.N.A.M.- Pumas,2,1,H
Mexico,Liga MX,2016/2017,08/01/2017,18:00,Toluca,Atlas,4,1,H
Mexico,Liga MX,2016/2017,09/01/2017,00:00,Puebla,Monterrey,2,3,A
Mexico,Liga MX,2016/2017,14/01/2017,03:00,Club Tijuana,Puebla,6,2,H
Mexico,Liga MX,2016/2017,14/01/2017,23:00,Queretaro,Monarcas,0,0,D
Mexico,Liga MX,2016/2017,15/01/2017,01:00,Atlas,U.A.N.L.- Tigres,2,0,H
Mexico,Liga MX,2016/2017,15/01/2017,01:00,Monterrey,Guadalajara Chivas,2,2,D
Mexico,Liga MX,2016/2017,15/01/2017,01:06,Pachuca,Chiapas,1,0,H
Mexico,Liga MX,2016/2017,15/01/2017,03:00,Necaxa,Club Leon,0,1,A
Mexico,Liga MX,2016/2017,15/01/2017,18:00,U.N.A.M.- Pumas,Cruz Azul,1,0,H
Mexico,Liga MX,2016/2017,15/01/2017,22:00,Toluca,Club America,2,1,H
Mexico,Liga MX,2016/2017,16/01/2017,00:00,Santos Laguna,Veracruz,2,1,H
Mexico,Liga MX,2016/2017,21/01/2017,03:00,Veracruz,Atlas,1,0,H
Mexico,Liga MX,2016/2017,21/01/2017,23:00,Cruz Azul,Monterrey,2,2,D
Mexico,Liga MX,2016/2017,22/01/2017,01:00,Monarcas,Santos Laguna,1,1,D
Mexico,Liga MX,2016/2017,22/01/2017,01:00,U.A.N.L.- Tigres,Club America,4,2,H
Mexico,Liga MX,2016/2017,22/01/2017,01:06,Club Leon,U.N.A.M.- Pumas,0,1,A
Mexico,Liga MX,2016/2017,22/01/2017,03:00,Necaxa,Pachuca,1,0,H
Mexico,Liga MX,2016/2017,22/01/2017,03:06,Guadalajara Chivas,Club Tijuana,0,1,A
Mexico,Liga MX,2016/2017,22/01/2017,18:00,Toluca,Chiapas,0,1,A
Mexico,Liga MX,2016/2017,23/01/2017,00:00,Puebla,Queretaro,0,0,D
Mexico,Liga MX,2016/2017,28/01/2017,03:00,Club Tijuana,Cruz Azul,1,0,H
Mexico,Liga MX,2016/2017,28/01/2017,23:00,Queretaro,Guadalajara Chivas,0,1,A
Mexico,Liga MX,2016/2017,29/01/2017,01:00,Atlas,Monarcas,3,1,H
Mexico,Liga MX,2016/2017,29/01/2017,01:00,Monterrey,Club Leon,0,0,D
Mexico,Liga MX,2016/2017,29/01/2017,01:06,Pachuca,Toluca,0,0,D
Mexico,Liga MX,2016/2017,29/01/2017,03:00,Club America,Veracruz,1,0,H
Mexico,Liga MX,2016/2017,29/01/2017,18:00,U.N.A.M.- Pumas,Necaxa,3,1,H
Mexico,Liga MX,2016/2017,29/01/2017,23:00,Chiapas,U.A.N.L.- Tigres,1,0,H
Mexico,Liga MX,2016/2017,30/01/2017,00:00,Santos Laguna,Puebla,2,0,H
Mexico,Liga MX,2016/2017,04/02/2017,01:30,Puebla,Atlas,1,1,D
Mexico,Liga MX,2016/2017,04/02/2017,03:30,Veracruz,Chiapas,2,0,H
Mexico,Liga MX,2016/2017,04/02/2017,23:00,Cruz Azul,Queretaro,1,1,D
Mexico,Liga MX,2016/2017,05/02/2017,01:00,Monarcas,Club America,0,2,A
Mexico,Liga MX,2016/2017,05/02/2017,01:00,U.A.N.L.- Tigres,Toluca,0,1,A
Mexico,Liga MX,2016/2017,05/02/2017,01:06,Club Leon,Club Tijuana,2,4,A
Mexico,Liga MX,2016/2017,05/02/2017,03:00,Necaxa,Monterrey,1,1,D
Mexico,Liga MX,2016/2017,05/02/2017,18:00,U.N.A.M.- Pumas,Pachuca,1,1,D
Mexico,Liga MX,2016/2017,05/02/2017,22:00,Guadalajara Chivas,Santos Laguna,1,1,D
Mexico,Liga MX,2016/2017,08/02/2017,02:00,Chiapas,Club America,2,0,H
Mexico,Liga MX,2016/2017,11/02/2017,03:00,Club Tijuana,Necaxa,1,2,A
Mexico,Liga MX,2016/2017,11/02/2017,23:00,Queretaro,Club Leon,2,1,H
Mexico,Liga MX,2016/2017,12/02/2017,01:00,Atlas,Guadalajara Chivas,1,2,A
Mexico,Liga MX,2016/2017,12/02/2017,01:00,Monterrey,U.N.A.M.- Pumas,2,0,H
Mexico,Liga MX,2016/2017,12/02/2017,01:06,Pachuca,U.A.N.L.- Tigres,1,0,H
Mexico,Liga MX,2016/2017,12/02/2017,03:00,Club America,Puebla,0,0,D
Mexico,Liga MX,2016/2017,12/02/2017,18:00,Toluca,Veracruz,1,0,H
Mexico,Liga MX,2016/2017,12/02/2017,23:00,Chiapas,Monarcas,1,2,A
Mexico,Liga MX,2016/2017,13/02/2017,00:00,Santos Laguna,Cruz Azul,2,2,D
Mexico,Liga MX,2016/2017,18/02/2017,03:00,Veracruz,U.A.N.L.- Tigres,0,3,A
Mexico,Liga MX,2016/2017,18/02/2017,23:00,Cruz Azul,Atlas,0,1,A
Mexico,Liga MX,2016/2017,19/02/2017,01:00,Monarcas,Toluca,1,2,A
Mexico,Liga MX,2016/2017,19/02/2017,01:00,Monterrey,Pachuca,1,0,H
Mexico,Liga MX,2016/2017,19/02/2017,01:06,Club Leon,Santos Laguna,2,2,D
Mexico,Liga MX,2016/2017,19/02/2017,03:00,Necaxa,Queretaro,1,4,A
Mexico,Liga MX,2016/2017,19/02/2017,03:06,Guadalajara Chivas,Club America,1,0,H
Mexico,Liga MX,2016/2017,19/02/2017,18:00,U.N.A.M.- Pumas,Club Tijuana,3,3,D
Mexico,Liga MX,2016/2017,19/02/2017,22:00,Puebla,Chiapas,3,0,H
Mexico,Liga MX,2016/2017,25/02/2017,03:00,Club Tijuana,Monterrey,2,0,H
Mexico,Liga MX,2016/2017,25/02/2017,23:00,Queretaro,U.N.A.M.- Pumas,4,3,H
Mexico,Liga MX,2016/2017,26/02/2017,01:00,Atlas,Club Leon,2,0,H
Mexico,Liga MX,2016/2017,26/02/2017,01:00,U.A.N.L.- Tigres,Monarcas,1,1,D
Mexico,Liga MX,2016/2017,26/02/2017,01:06,Pachuca,Veracruz,1,0,H
Mexico,Liga MX,2016/2017,26/02/2017,03:00,Club America,Cruz Azul,2,0,H
Mexico,Liga MX,2016/2017,26/02/2017,18:00,Toluca,Puebla,1,3,A
Mexico,Liga MX,2016/2017,26/02/2017,23:00,Chiapas,Guadalajara Chivas,4,3,H
Mexico,Liga MX,2016/2017,27/02/2017,00:00,Santos Laguna,Necaxa,2,2,D
Mexico,Liga MX,2016/2017,04/03/2017,03:00,Club Tijuana,Pachuca,2,3,A
Mexico,Liga MX,2016/2017,04/03/2017,23:00,Cruz Azul,Chiapas,2,0,H
Mexico,Liga MX,2016/2017,05/03/2017,01:00,Monarcas,Veracruz,1,0,H
Mexico,Liga MX,2016/2017,05/03/2017,01:00,Monterrey,Queretaro,4,1,H
Mexico,Liga MX,2016/2017,05/03/2017,01:06,Club Leon,Club America,1,1,D
Mexico,Liga MX,2016/2017,05/03/2017,03:00,Necaxa,Atlas,1,1,D
Mexico,Liga MX,2016/2017,05/03/2017,03:06,Guadalajara Chivas,Toluca,2,0,H
Mexico,Liga MX,2016/2017,05/03/2017,18:00,Puebla,U.A.N.L.- Tigres,0,2,A
Mexico,Liga MX,2016/2017,05/03/2017,18:00,U.N.A.M.- Pumas,Santos Laguna,2,1,H
Mexico,Liga MX,2016/2017,18/03/2017,03:00,Club Tijuana,Santos Laguna,1,1,D
Mexico,Liga MX,2016/2017,18/03/2017,23:00,Cruz Azul,U.A.N.L.- Tigres,0,0,D
Mexico,Liga MX,2016/2017,18/03/2017,23:00,Queretaro,Pachuca,3,0,H
Mexico,Liga MX,2016/2017,19/03/2017,01:00,Monterrey,Atlas,2,0,H
Mexico,Liga MX,2016/2017,19/03/2017,01:06,Club Leon,Toluca,2,3,A
Mexico,Liga MX,2016/2017,19/03/2017,03:00,Necaxa,Chiapas,2,2,D
Mexico,Liga MX,2016/2017,19/03/2017,03:06,Guadalajara Chivas,Veracruz,2,0,H
Mexico,Liga MX,2016/2017,19/03/2017,18:00,U.N.A.M.- Pumas,Club America,2,3,A
Mexico,Liga MX,2016/2017,20/03/2017,00:00,Puebla,Monarcas,0,1,A
Mexico,Liga MX,2016/2017,01/04/2017,04:00,Veracruz,Cruz Azul,3,1,H
Mexico,Liga MX,2016/2017,02/04/2017,00:00,Chiapas,U.N.A.M.- Pumas,0,3,A
Mexico,Liga MX,2016/2017,02/04/2017,02:00,Atlas,Club Tijuana,3,3,D
Mexico,Liga MX,2016/2017,02/04/2017,02:00,Monarcas,Guadalajara Chivas,0,0,D
Mexico,Liga MX,2016/2017,02/04/2017,02:00,U.A.N.L.- Tigres,Club Leon,0,1,A
Mexico,Liga MX,2016/2017,02/04/2017,02:06,Pachuca,Puebla,0,0,D
Mexico,Liga MX,2016/2017,02/04/2017,04:00,Club America,Monterrey,1,0,H
Mexico,Liga MX,2016/2017,02/04/2017,18:00,Toluca,Necaxa,2,0,H
Mexico,Liga MX,2016/2017,03/04/2017,00:00,Santos Laguna,Queretaro,1,0,H
Mexico,Liga MX,2016/2017,08/04/2017,03:00,Club Tijuana,Club America,0,0,D
Mexico,Liga MX,2016/2017,08/04/2017,23:00,Cruz Azul,Monarcas,1,1,D
Mexico,Liga MX,2016/2017,08/04/2017,23:00,Queretaro,Atlas,1,4,A
Mexico,Liga MX,2016/2017,09/04/2017,01:00,Monterrey,Chiapas,4,1,H
Mexico,Liga MX,2016/2017,09/04/2017,01:06,Club Leon,Veracruz,4,0,H
Mexico,Liga MX,2016/2017,09/04/2017,03:00,Necaxa,U.A.N.L.- Tigres,1,1,D
Mexico,Liga MX,2016/2017,09/04/2017,03:06,Guadalajara Chivas,Puebla,3,2,H
Mexico,Liga MX,2016/2017,09/04/2017,18:00,U.N.A.M.- Pumas,Toluca,0,1,A
Mexico,Liga MX,2016/2017,10/04/2017,00:00,Santos Laguna,Pachuca,1,0,H
Mexico,Liga MX,2016/2017,12/04/2017,01:00,Chiapas,Club Leon,0,0,D
Mexico,Liga MX,2016/2017,12/04/2017,03:00,U.A.N.L.- Tigres,Guadalajara Chivas,3,0,H
Mexico,Liga MX,2016/2017,12/04/2017,03:00,Veracruz,Puebla,3,2,H
Mexico,Liga MX,2016/2017,13/04/2017,01:00,Queretaro,Club Tijuana,0,1,A
Mexico,Liga MX,2016/2017,13/04/2017,01:30,Santos Laguna,Monterrey,2,2,D
Mexico,Liga MX,2016/2017,13/04/2017,03:00,Club America,Necaxa,1,0,H
Mexico,Liga MX,2016/2017,13/04/2017,03:06,Pachuca,Monarcas,0,0,D
Mexico,Liga MX,2016/2017,13/04/2017,03:30,Atlas,U.N.A.M.- Pumas,1,1,D
Mexico,Liga MX,2016/2017,14/04/2017,03:00,Toluca,Cruz Azul,0,2,A
Mexico,Liga MX,2016/2017,15/04/2017,23:00,Chiapas,Club Tijuana,1,2,A
Mexico,Liga MX,2016/2017,16/04/2017,01:00,Atlas,Santos Laguna,1,1,D
Mexico,Liga MX,2016/2017,16/04/2017,01:00,Monarcas,Club Leon,1,2,A
Mexico,Liga MX,2016/2017,16/04/2017,01:00,U.A.N.L.- Tigres,U.N.A.M.- Pumas,4,0,H
Mexico,Liga MX,2016/2017,16/04/2017,01:00,Veracruz,Necaxa,0,1,A
Mexico,Liga MX,2016/2017,16/04/2017,01:06,Pachuca,Guadalajara Chivas,0,0,D
Mexico,Liga MX,2016/2017,16/04/2017,03:00,Club America,Queretaro,1,0,H
Mexico,Liga MX,2016/2017,16/04/2017,18:00,Toluca,Monterrey,1,1,D
Mexico,Liga MX,2016/2017,17/04/2017,00:00,Puebla,Cruz Azul,2,1,H
Mexico,Liga MX,2016/2017,22/04/2017,03:00,Club Tijuana,Toluca,2,0,H
Mexico,Liga MX,2016/2017,22/04/2017,23:00,Cruz Azul,Guadalajara Chivas,2,1,H
Mexico,Liga MX,2016/2017,22/04/2017,23:00,Queretaro,Chiapas,2,2,D
Mexico,Liga MX,2016/2017,23/04/2017,01:00,Atlas,Pachuca,1,0,H
Mexico,Liga MX,2016/2017,23/04/2017,01:00,Monterrey,U.A.N.L.- Tigres,1,0,H
Mexico,Liga MX,2016/2017,23/04/2017,01:06,Club Leon,Puebla,1,0,H
Mexico,Liga MX,2016/2017,23/04/2017,03:00,Necaxa,Monarcas,2,1,H
Mexico,Liga MX,2016/2017,23/04/2017,18:00,U.N.A.M.- Pumas,Veracruz,0,2,A
Mexico,Liga MX,2016/2017,24/04/2017,01:00,Santos Laguna,Club America,2,1,H
Mexico,Liga MX,2016/2017,29/04/2017,02:30,Veracruz,Monterrey,1,0,H
Mexico,Liga MX,2016/2017,29/04/2017,23:00,Chiapas,Santos Laguna,2,2,D
Mexico,Liga MX,2016/2017,30/04/2017,01:00,Monarcas,U.N.A.M.- Pumas,4,0,H
Mexico,Liga MX,2016/2017,30/04/2017,01:00,U.A.N.L.- Tigres,Club Tijuana,3,0,H
Mexico,Liga MX,2016/2017,30/04/2017,01:06,Guadalajara Chivas,Club Leon,1,1,D
Mexico,Liga MX,2016/2017,30/04/2017,01:06,Pachuca,Cruz Azul,2,2,D
Mexico,Liga MX,2016/2017,30/04/2017,03:00,Club America,Atlas,1,2,A
Mexico,Liga MX,2016/2017,30/04/2017,18:00,Toluca,Queretaro,1,2,A
Mexico,Liga MX,2016/2017,01/05/2017,00:00,Puebla,Necaxa,0,1,A
Mexico,Liga MX,2016/2017,06/05/2017,23:00,Queretaro,U.A.N.L.- Tigres,1,5,A
Mexico,Liga MX,2016/2017,07/05/2017,01:06,Club Leon,Cruz Azul,1,2,A
Mexico,Liga MX,2016/2017,07/05/2017,03:00,Atlas,Chiapas,0,1,A
Mexico,Liga MX,2016/2017,07/05/2017,03:00,Club America,Pachuca,2,3,A
Mexico,Liga MX,2016/2017,07/05/2017,03:00,Club Tijuana,Veracruz,1,0,H
Mexico,Liga MX,2016/2017,07/05/2017,03:00,Monterrey,Monarcas,1,2,A
Mexico,Liga MX,2016/2017,07/05/2017,03:00,Necaxa,Guadalajara Chivas,0,0,D
Mexico,Liga MX,2016/2017,07/05/2017,18:00,U.N.A.M.- Pumas,Puebla,0,1,A
Mexico,Liga MX,2016/2017,08/05/2017,00:00,Santos Laguna,Toluca,2,2,D
Mexico,Liga MX,2016/2017,11/05/2017,01:30,U.A.N.L.- Tigres,Monterrey,4,1,H
Mexico,Liga MX,2016/2017,11/05/2017,03:30,Santos Laguna,Toluca,1,4,A
Mexico,Liga MX,2016/2017,12/05/2017,01:30,Monarcas,Club Tijuana,1,0,H
Mexico,Liga MX,2016/2017,12/05/2017,03:30,Atlas,Guadalajara Chivas,1,0,H
Mexico,Liga MX,2016/2017,14/05/2017,01:00,Monterrey,U.A.N.L.- Tigres,0,2,A
Mexico,Liga MX,2016/2017,14/05/2017,03:00,Toluca,Santos Laguna,1,3,A
Mexico,Liga MX,2016/2017,15/05/2017,00:00,Guadalajara Chivas,Atlas,1,0,H
Mexico,Liga MX,2016/2017,15/05/2017,02:00,Club Tijuana,Monarcas,2,0,H
Mexico,Liga MX,2016/2017,19/05/2017,01:30,Toluca,Guadalajara Chivas,1,1,D
Mexico,Liga MX,2016/2017,19/05/2017,03:30,U.A.N.L.- Tigres,Club Tijuana,2,0,H
Mexico,Liga MX,2016/2017,22/05/2017,00:06,Guadalajara Chivas,Toluca,1,1,D
Mexico,Liga MX,2016/2017,22/05/2017,02:00,Club Tijuana,U.A.N.L.- Tigres,0,2,A
Mexico,Liga MX,2016/2017,26/05/2017,03:00,U.A.N.L.- Tigres,Guadalajara Chivas,2,2,D
Mexico,Liga MX,2016/2017,29/05/2017,00:06,Guadalajara Chivas,U.A.N.L.- Tigres,2,1,H
Mexico,Liga MX,2017/2018,22/07/2017,01:00,Monarcas,Monterrey,0,0,D
Mexico,Liga MX,2017/2018,22/07/2017,03:00,Club Tijuana,Cruz Azul,0,2,A
Mexico,Liga MX,2017/2018,22/07/2017,23:00,Club America,Queretaro,0,1,A
Mexico,Liga MX,2017/2018,22/07/2017,23:00,Lobos BUAP,Santos Laguna,2,2,D
Mexico,Liga MX,2017/2018,23/07/2017,01:00,U.A.N.L.- Tigres,Puebla,5,0,H
Mexico,Liga MX,2017/2018,23/07/2017,01:06,Club Leon,Atlas,0,3,A
Mexico,Liga MX,2017/2018,23/07/2017,03:06,Guadalajara Chivas,Toluca,0,0,D
Mexico,Liga MX,2017/2018,23/07/2017,18:00,U.N.A.M.- Pumas,Pachuca,1,0,H
Mexico,Liga MX,2017/2018,24/07/2017,00:49,Veracruz,Necaxa,0,2,A
Mexico,Liga MX,2017/2018,29/07/2017,01:00,Puebla,Monarcas,1,1,D
Mexico,Liga MX,2017/2018,29/07/2017,03:00,Atlas,U.N.A.M.- Pumas,2,1,H
Mexico,Liga MX,2017/2018,29/07/2017,23:00,Cruz Azul,Guadalajara Chivas,1,1,D
Mexico,Liga MX,2017/2018,29/07/2017,23:00,Queretaro,Lobos BUAP,0,4,A
Mexico,Liga MX,2017/2018,30/07/2017,01:00,Monterrey,Veracruz,1,0,H
Mexico,Liga MX,2017/2018,30/07/2017,01:06,Pachuca,Club America,0,2,A
Mexico,Liga MX,2017/2018,30/07/2017,03:00,Necaxa,Club Tijuana,1,0,H
Mexico,Liga MX,2017/2018,30/07/2017,18:00,Toluca,Club Leon,3,1,H
Mexico,Liga MX,2017/2018,31/07/2017,00:30,Santos Laguna,U.A.N.L.- Tigres,1,1,D
Mexico,Liga MX,2017/2018,05/08/2017,01:00,Monarcas,Santos Laguna,1,1,D
Mexico,Liga MX,2017/2018,05/08/2017,03:00,Club Tijuana,Monterrey,0,3,A
Mexico,Liga MX,2017/2018,05/08/2017,23:00,Lobos BUAP,Pachuca,3,2,H
Mexico,Liga MX,2017/2018,06/08/2017,01:00,U.A.N.L.- Tigres,Queretaro,1,1,D
Mexico,Liga MX,2017/2018,06/08/2017,01:06,Club Leon,Cruz Azul,2,2,D
Mexico,Liga MX,2017/2018,06/08/2017,03:00,Club America,U.N.A.M.- Pumas,2,1,H
Mexico,Liga MX,2017/2018,06/08/2017,03:06,Guadalajara Chivas,Necaxa,2,2,D
Mexico,Liga MX,2017/2018,06/08/2017,18:00,Toluca,Atlas,3,2,H
Mexico,Liga MX,2017/2018,07/08/2017,00:30,Veracruz,Puebla,2,0,H
Mexico,Liga MX,2017/2018,12/08/2017,01:00,Puebla,Club Tijuana,1,1,D
Mexico,Liga MX,2017/2018,12/08/2017,03:00,Atlas,Club America,0,1,A
Mexico,Liga MX,2017/2018,12/08/2017,23:00,Cruz Azul,Toluca,0,0,D
Mexico,Liga MX,2017/2018,12/08/2017,23:00,Queretaro,Monarcas,2,1,H
Mexico,Liga MX,2017/2018,13/08/2017,01:00,Monterrey,Guadalajara Chivas,4,1,H
Mexico,Liga MX,2017/2018,13/08/2017,01:06,Pachuca,U.A.N.L.- Tigres,2,1,H
Mexico,Liga MX,2017/2018,13/08/2017,03:00,Necaxa,Club Leon,0,3,A
Mexico,Liga MX,2017/2018,13/08/2017,18:00,U.N.A.M.- Pumas,Lobos BUAP,2,0,H
Mexico,Liga MX,2017/2018,14/08/2017,00:30,Santos Laguna,Veracruz,2,3,A
Mexico,Liga MX,2017/2018,19/08/2017,01:00,Monarcas,Pachuca,1,2,A
Mexico,Liga MX,2017/2018,19/08/2017,03:00,Club Tijuana,Santos Laguna,2,0,H
Mexico,Liga MX,2017/2018,19/08/2017,23:00,Cruz Azul,Atlas,2,1,H
Mexico,Liga MX,2017/2018,19/08/2017,23:00,Lobos BUAP,Club America,2,3,A
Mexico,Liga MX,2017/2018,20/08/2017,01:00,U.A.N.L.- Tigres,U.N.A.M.- Pumas,2,0,H
Mexico,Liga MX,2017/2018,20/08/2017,01:00,Veracruz,Queretaro,1,1,D
Mexico,Liga MX,2017/2018,20/08/2017,01:06,Club Leon,Monterrey,1,2,A
Mexico,Liga MX,2017/2018,20/08/2017,03:06,Guadalajara Chivas,Puebla,0,1,A
Mexico,Liga MX,2017/2018,20/08/2017,18:00,Toluca,Necaxa,0,0,D
Mexico,Liga MX,2017/2018,23/08/2017,01:06,Pachuca,Veracruz,4,1,H
Mexico,Liga MX,2017/2018,23/08/2017,02:30,Atlas,Lobos BUAP,1,1,D
Mexico,Liga MX,2017/2018,23/08/2017,03:00,Queretaro,Club Tijuana,1,3,A
Mexico,Liga MX,2017/2018,23/08/2017,03:00,U.N.A.M.- Pumas,Monarcas,1,2,A
Mexico,Liga MX,2017/2018,24/08/2017,01:00,Club America,U.A.N.L.- Tigres,2,2,D
Mexico,Liga MX,2017/2018,24/08/2017,02:00,Puebla,Club Leon,0,1,A
Mexico,Liga MX,2017/2018,24/08/2017,02:30,Santos Laguna,Guadalajara Chivas,1,1,D
Mexico,Liga MX,2017/2018,24/08/2017,03:00,Monterrey,Toluca,4,1,H
Mexico,Liga MX,2017/2018,24/08/2017,03:00,Necaxa,Cruz Azul,1,1,D
Mexico,Liga MX,2017/2018,26/08/2017,03:00,Club Tijuana,Pachuca,2,1,H
Mexico,Liga MX,2017/2018,26/08/2017,23:00,Cruz Azul,Monterrey,1,1,D
Mexico,Liga MX,2017/2018,27/08/2017,01:00,U.A.N.L.- Tigres,Lobos BUAP,3,2,H
Mexico,Liga MX,2017/2018,27/08/2017,01:06,Club Leon,Santos Laguna,1,2,A
Mexico,Liga MX,2017/2018,27/08/2017,02:00,Monarcas,Club America,2,0,H
Mexico,Liga MX,2017/2018,27/08/2017,03:00,Necaxa,Atlas,2,1,H
Mexico,Liga MX,2017/2018,27/08/2017,03:06,Guadalajara Chivas,Queretaro,0,0,D
Mexico,Liga MX,2017/2018,27/08/2017,18:00,Toluca,Puebla,2,1,H
Mexico,Liga MX,2017/2018,28/08/2017,00:05,Veracruz,U.N.A.M.- Pumas,1,0,H
Mexico,Liga MX,2017/2018,09/09/2017,01:00,Puebla,Cruz Azul,0,0,D
Mexico,Liga MX,2017/2018,09/09/2017,23:00,Lobos BUAP,Monarcas,1,3,A
Mexico,Liga MX,2017/2018,09/09/2017,23:00,Queretaro,Club Leon,1,2,A
Mexico,Liga MX,2017/2018,10/09/2017,01:00,Monterrey,Necaxa,1,0,H
Mexico,Liga MX,2017/2018,10/09/2017,01:06,Pachuca,Guadalajara Chivas,1,3,A
Mexico,Liga MX,2017/2018,10/09/2017,03:00,Club America,Veracruz,2,0,H
Mexico,Liga MX,2017/2018,10/09/2017,18:00,U.N.A.M.- Pumas,Club Tijuana,0,2,A
Mexico,Liga MX,2017/2018,11/09/2017,00:30,Santos Laguna,Toluca,0,0,D
Mexico,Liga MX,2017/2018,16/09/2017,01:00,Monarcas,U.A.N.L.- Tigres,3,3,D
Mexico,Liga MX,2017/2018,16/09/2017,03:00,Club Tijuana,Club America,1,1,D
Mexico,Liga MX,2017/2018,16/09/2017,23:00,Cruz Azul,Santos Laguna,2,1,H
Mexico,Liga MX,2017/2018,17/09/2017,01:00,Monterrey,Atlas,2,1,H
Mexico,Liga MX,2017/2018,17/09/2017,01:06,Club Leon,Pachuca,3,1,H
Mexico,Liga MX,2017/2018,17/09/2017,03:00,Necaxa,Puebla,1,1,D
Mexico,Liga MX,2017/2018,17/09/2017,03:06,Guadalajara Chivas,U.N.A.M.- Pumas,1,1,D
Mexico,Liga MX,2017/2018,17/09/2017,18:00,Toluca,Queretaro,3,2,H
Mexico,Liga MX,2017/2018,18/09/2017,00:30,Veracruz,Lobos BUAP,0,1,A
Mexico,Liga MX,2017/2018,27/09/2017,01:06,Guadalajara Chivas,Lobos BUAP,1,2,A
Mexico,Liga MX,2017/2018,27/09/2017,02:00,Puebla,Atlas,1,2,A
Mexico,Liga MX,2017/2018,27/09/2017,03:30,Veracruz,Monarcas,2,1,H
Mexico,Liga MX,2017/2018,27/09/2017,05:15,Club Tijuana,U.A.N.L.- Tigres,0,1,A
Mexico,Liga MX,2017/2018,28/09/2017,01:06,Club Leon,Club America,2,1,H
Mexico,Liga MX,2017/2018,28/09/2017,03:00,Necaxa,Queretaro,1,0,H
Mexico,Liga MX,2017/2018,28/09/2017,03:00,Toluca,U.N.A.M.- Pumas,2,1,H
Mexico,Liga MX,2017/2018,28/09/2017,03:06,Pachuca,Cruz Azul,4,0,H
Mexico,Liga MX,2017/2018,30/09/2017,01:00,Monarcas,Club Tijuana,3,0,H
